match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,set_id,game_id,critical_points_p1,faults_p1,points_diff,p1_ave_distance_run,p2_ave_distance_run,distance_diff_p1_p2,distance_diff_p2_p1,p1_distance_last_n,p2_distance_last_n,fatigue_p1,next_point_winner,momentum_km,momentum_km_idx,momentum_km_sig,next_point_p1_win_rate,momentum_km_np,p1_cur_win_rate_as_server,p1_cur_win_rate_as_receiver,momentum_rf,momentum_normalized,momentum_normalized_average
28,Andrey Rublev,Novak Djokovic,00:12:12,1,3,17,0,0,1,1,1,3,2,1,2,7,10,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,53.415,47.626,13,0.9518830065192552,3,0,1,103,1050,-0.0183096425276228,-0.1915163231589802,0.299432857526027,2.921003147266284,2.480720243369456,0.4135,-0.4135,-0.6246768184491119,-0.9576017537762248,0.6658209515716719,1,0.4834620190853657,0,0.4834620190853657,0.79,0.08951807228915674,0.0,0.2727272727272727,-0.5172727272727273,0.6185650462299247,0.5656846952779659
28,Andrey Rublev,Novak Djokovic,00:14:12,1,4,18,0,0,1,2,0,0,1,2,1,8,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.34,25.659,7,-1.1013015309747265,1,1,0,103,1050,-0.7035189862920375,-0.0939221971817539,0.1900015660153129,0.4697068575426149,0.866407139882475,-0.6648749999999999,0.6648749999999999,0.7963007878568096,0.2327881834040417,0.7083377901419535,1,0.7772410127332641,0,0.7772410127332641,0.050000000000000044,0.16380434782608683,0.7142857142857143,0.0,0.6642857142857143,0.6850851846160593,0.5900150377346315
28,Andrey Rublev,Novak Djokovic,00:14:50,1,4,19,0,0,1,2,1,0,1,1,1,9,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.859,8.93,3,1.1161377695187735,1,1,1,103,1051,-0.0182337971707043,-0.0939095648540266,0.1900015660153129,-0.6776406212544259,-0.3629752932323655,-1.01775,1.01775,0.5871636505258485,0.4369301859888093,0.3278038256564288,1,0.7298586777329208,0,0.7298586777329208,0.5,0.18238095238095228,0.75,0.0,0.25,0.6747742596174808,0.6106306470384283
28,Andrey Rublev,Novak Djokovic,00:15:12,1,4,20,0,0,1,2,2,0,1,1,1,10,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.568,14.044,3,1.1982651510185327,3,1,0,103,1051,0.5147081901294828,0.0036713584743407,0.2404890830508888,-0.2545279827651613,0.0128428526788841,-0.8690000000000002,0.8690000000000002,0.4572045355832109,0.5174402214659931,-0.1684670312060636,2,0.49042099893871727,1,0.49042099893871727,0.6799999999999999,0.0023809523809413856,0.7777777777777778,0.0,0.09777777777777785,0.6202056039183423,0.6286314609999654
28,Andrey Rublev,Novak Djokovic,00:15:33,1,4,21,0,0,1,2,3,0,1,2,2,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.705,35.602,12,-1.1834289124744857,0,1,0,103,1051,0.3243192153133081,-0.2890325234124722,0.3429895373265011,1.9790235299605292,1.5970993230650237,0.3925384615384617,-0.3925384615384617,0.7319463200359245,0.907754292138418,-0.3796331542542092,1,0.4644652164314915,1,0.4644652164314915,0.010000000000000009,0.20380434782608686,0.7,0.0,0.69,0.6140729135593155,0.6436177303843299
28,Andrey Rublev,Novak Djokovic,00:16:37,1,4,22,0,0,1,2,3,1,1,2,1,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.313,9.241,1,-1.6761932014730414,1,0,1,103,1051,0.0958825313104692,-0.1914256114222429,0.3429895373265012,-0.1993135992173416,-0.3401204939796478,1.0360000000000005,-1.0360000000000005,1.7836745399782588,1.8496980625708124,-0.0947821652972689,1,0.6551753306561154,1,0.6551753306561154,0.1299999999999999,0.08380434782608695,0.7272727272727273,0.0,0.5972727272727274,0.6581757621080084,0.6421026172176205
28,Andrey Rublev,Novak Djokovic,00:17:32,1,5,23,0,0,2,2,0,0,2,2,1,12,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.273,10.95,4,-2.251084871971356,3,1,1,103,1051,0.1339396967378323,-0.0938323454694736,0.41338242108267,-0.0540515968633464,-0.2145293302404367,0.4645999999999999,-0.4645999999999999,0.5304590893793245,0.715198168374156,0.1983301269821947,2,0.6919969029755446,0,-0.6919969029755446,0.8700000000000001,0.009518072289153932,0.0,0.3333333333333333,-0.5366666666666668,0.3335889995606428,0.6215832297718825
28,Andrey Rublev,Novak Djokovic,00:18:12,1,5,24,0,0,2,2,1,0,2,1,2,12,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.043,5.919,3,0.4591187175206995,3,0,0,103,1052,0.5145893749410483,-0.0450359987443608,0.5374298453437496,-0.3675507141885505,-0.5842479638109288,0.7809999999999999,-0.7809999999999999,0.3201015389213254,0.2804617102853549,0.2325522905879757,2,0.9398700562009402,0,0.9398700562009402,0.8400000000000001,0.039518072289155076,0.0,0.3076923076923077,-0.5323076923076924,0.7190734086272134,0.6260305834061719
28,Andrey Rublev,Novak Djokovic,00:18:39,1,5,25,0,0,2,2,1,1,2,1,2,12,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26.488,15.014,5,-0.033645571477856,4,0,1,103,1052,-0.1706643697000833,-0.0450299604958501,0.5374298453437496,0.9253552200285142,0.0841263101552063,1.9123333333333328,-1.9123333333333328,0.444643210226868,0.1914691563860159,0.3707663073587996,2,0.4634769891792848,0,0.4634769891792848,0.8600000000000001,0.019518072289157168,0.0,0.2857142857142857,-0.5742857142857144,0.6138386897964911,0.6190725475453924
28,Andrey Rublev,Novak Djokovic,00:19:13,1,5,26,0,0,2,2,1,2,2,2,2,12,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.447,4.503,1,-2.0868301089718377,0,1,1,103,1052,-0.8558072902222743,0.0037598371714308,0.4378234991142019,-0.7081752870553679,-0.6883071141062611,-0.028,0.028,0.9185206976035968,0.2201382953041026,0.9366798499584672,2,0.7803818150576539,0,-0.7803818150576539,0.6399999999999999,0.04238095238095224,0.0,0.26666666666666666,-0.37333333333333324,0.31423760200962175,0.5995673768261478
28,Andrey Rublev,Novak Djokovic,00:19:52,1,5,27,0,0,2,2,1,3,2,1,2,12,15,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.846,8.286,3,1.0340103880190143,3,0,1,103,1052,-0.5511974114830268,0.2964601426156318,0.320821300824607,-0.1598112281690358,-0.4103016299486042,0.8900000000000001,-0.8900000000000001,-0.1607412331316691,-0.6990179430604103,0.7416837167346197,2,0.5845601092197377,0,-0.5845601092197377,0.9099999999999999,0.03048192771084328,0.0,0.25,-0.6599999999999999,0.3578839889600544,0.5732196645052916
28,Andrey Rublev,Novak Djokovic,00:21:33,1,6,28,0,0,2,3,0,0,1,1,2,12,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.645,15.381,2,-0.7727920049756893,4,0,1,103,1052,-0.2466214133750159,0.4915462293163329,0.2058703718009473,-0.5452743272726732,0.1110964430354231,-2.912,2.912,-0.1448758624801743,-0.7272437447787328,0.7643451361836925,2,0.8097568777071249,0,0.8097568777071249,0.8899999999999999,0.010481927710836168,0.6666666666666666,0.0,-0.22333333333333327,0.6920576939952947,0.5721830817988486
28,Andrey Rublev,Novak Djokovic,00:22:02,1,6,29,0,0,2,3,0,1,1,1,2,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.99,67.63,16,0.7876282435197367,3,1,1,103,1053,-0.2085302376864738,0.5890320119761715,0.1140523812797908,3.185958075029311,3.9507762055924975,-0.6258823529411761,0.6258823529411761,-0.3421660626267166,-0.5962819359683802,-0.2064769247705481,1,0.9385812292249369,1,0.9385812292249369,0.3700000000000001,0.1561956521739132,0.6153846153846154,0.0,0.2453846153846153,0.7188129832659224,0.6004882925381195
28,Andrey Rublev,Novak Djokovic,00:22:48,1,6,30,0,0,2,3,0,2,1,1,1,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.483,8.259,1,-0.3621550974768931,4,0,1,103,1053,-0.1323784405375241,0.3450429092811993,0.0600866501740076,-0.6313939429539703,-0.4122858086618626,-1.3880000000000003,1.3880000000000003,1.0850326740097165,1.2276368596749667,-0.4262890278034094,2,0.6904314460041048,1,0.6904314460041048,0.8,0.07951807228915589,0.6428571428571429,0.0,-0.15714285714285714,0.6660628971901743,0.5969438884090404
28,Andrey Rublev,Novak Djokovic,00:23:10,1,6,31,0,0,2,3,1,2,1,1,2,13,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.258,16.698,6,0.1306091915216624,0,1,1,103,1053,-0.0181697160653083,0.1986526624718812,0.0546813172159407,0.5377428361961698,0.2078802713821411,0.6514285714285712,-0.6514285714285712,0.4597941927064381,1.0279873407144768,-0.6850735734317611,1,0.5466508978637926,1,0.5466508978637926,0.8,0.07951807228915589,0.6,0.0,-0.20000000000000007,0.6333582252248897,0.5946528839119624
28,Andrey Rublev,Novak Djokovic,00:23:48,1,6,32,0,0,2,3,1,3,1,1,1,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.269,6.736,1,-0.2800277159771338,4,0,0,103,1053,-0.4749401186902171,0.1010638712500659,0.0410912782004649,-0.7213674484936388,-0.5242081857097378,-1.2334999999999998,1.2334999999999998,0.9601933409658716,1.388420484122793,-0.2900782822746727,1,0.9574554741360023,1,0.9574554741360023,0.29000000000000004,0.07619565217391315,0.625,0.0,0.33499999999999996,0.722612059526892,0.6015893514650935
28,Andrey Rublev,Novak Djokovic,00:24:13,1,6,33,0,0,2,3,2,3,1,1,1,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.076,7.404,1,0.1306091915216624,3,1,0,103,1053,0.1341402249552735,0.0522692983874649,0.0452174734832874,-0.5874447759152361,-0.4751181345817137,-0.6640000000000001,0.6640000000000001,0.7346550418544726,1.3426089734804896,-0.6266057722155222,2,0.39344236877486655,1,0.39344236877486655,0.9099999999999999,0.03048192771084328,0.6470588235294118,0.0,-0.2629411764705881,0.5971111041139631,0.5957244127649538
28,Andrey Rublev,Novak Djokovic,00:24:38,1,6,34,0,0,2,3,3,3,1,2,2,15,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.871,6.666,2,-1.5940658199732822,3,1,0,103,1053,0.5908870761296309,0.0034812822572652,0.0659890094912187,-0.5285247290420594,-0.5293523527441115,0.0683333333333333,-0.0683333333333333,0.7177180889450908,1.1068422506458742,-0.651837376846368,1,0.3548816838782569,1,0.3548816838782569,0.1200000000000001,0.09380434782608678,0.6111111111111112,0.0,0.49111111111111105,0.5878008718480714,0.5899261869136597
28,Andrey Rublev,Novak Djokovic,00:25:14,1,6,35,0,0,2,3,3,4,1,1,1,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14.715,15.465,3,0.7876282435197367,3,1,1,103,1053,0.3624441101445329,0.2961651118966423,0.0659890094912187,0.05281973343995,0.1172694434766716,-0.1875,0.1875,-0.7741327772505286,-0.6949983524492144,-0.4544355139426069,1,0.4010400477933209,1,0.4010400477933209,0.1100000000000001,0.10380434782608676,0.631578947368421,0.0,0.5215789473684209,0.5989375171030673,0.5885083144593081
28,Andrey Rublev,Novak Djokovic,00:25:37,1,6,36,0,0,2,3,3,3,1,1,1,17,19,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,25.97,30.577,3,1.3625199140180515,3,1,1,103,1053,0.5907772046932431,0.1985634919298018,0.0794385491839783,0.8869645479778154,1.227821618097478,-1.1517500000000007,1.1517500000000007,-0.4993314604501546,-0.4820191616824799,-0.2667333298852145,2,0.47531337838942644,1,0.47531337838942644,0.6399999999999999,0.04238095238095224,0.65,0.0,0.01000000000000012,0.6166405883046282,0.5886794927756623
28,Andrey Rublev,Novak Djokovic,00:26:07,1,6,37,0,0,2,3,4,3,1,2,2,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88,128.353,20,-1.6761932014730414,1,1,1,103,1053,0.6668285772695844,0.100975636411625,0.1245533581874163,4.660070945856334,8.413194131710764,-2.451095238095239,2.451095238095239,-0.3590732493622682,-0.0718140286472996,-0.5198457419743737,1,0.3957131951073204,1,0.3957131951073204,0.1100000000000001,0.10380434782608676,0.6190476190476191,0.0,0.509047619047619,0.5976572748406334,0.5846449269578373
28,Andrey Rublev,Novak Djokovic,00:27:44,1,6,38,0,0,2,3,3,3,1,1,1,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.952,8.317,1,1.280392532518292,3,1,0,103,1053,0.362262558277152,0.0521815369828244,0.1245533581874163,-0.4484082879478406,-0.4080234988333815,-0.1825000000000001,0.1825000000000001,1.802278398622132,3.5226753196011,-1.7537047462652493,1,1.2338780787048345,1,1.2338780787048345,0.24,0.026195652173913064,0.6363636363636364,0.0,0.39636363636363636,0.774496607897907,0.6140387675136549
28,Andrey Rublev,Novak Djokovic,00:28:07,1,6,39,0,0,2,3,4,3,1,2,1,19,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.281,10.547,3,-1.3476836754740045,2,1,1,103,1053,0.1338503369799371,0.0521745363620017,0.1480471980316894,-0.4240250232669914,-0.2441450347383313,-0.5665,0.5665,1.8581197407275805,3.549659777160082,-1.527476302203084,2,1.0484744816904032,1,1.0484744816904032,0.9199999999999999,0.04048192771084105,0.6521739130434783,0.0,-0.26782608695652166,0.7404818502124367,0.6154659969526698
28,Andrey Rublev,Novak Djokovic,00:29:00,1,7,40,0,0,3,3,0,0,2,2,2,19,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.42,10.846,3,-0.937046767975208,4,1,0,103,1053,0.5525136737261401,0.0033870041215994,0.2227001388253088,-0.0431569466867968,-0.2221720926915062,0.6435,-0.6435,1.900090045828157,3.6643658886457455,-1.3753906257575863,2,1.103816241099815,1,1.103816241099815,0.8899999999999999,0.010481927710836168,0.0,0.23529411764705882,-0.654705882352941,0.7509744711064772,0.6246083823733355
28,Andrey Rublev,Novak Djokovic,00:29:50,1,7,41,0,0,3,3,0,1,2,2,2,19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.212,11.362,3,-0.8549193864754486,1,1,1,103,1054,-0.1326580011915823,0.0033865504000075,0.2227001388253088,-0.1326857726274224,-0.1842522328381224,0.2124999999999999,-0.2124999999999999,1.8615428507180525,3.5278475869316823,-1.0047812114785513,2,1.0026325617490301,1,1.0026325617490301,0.9299999999999999,0.05048192771084278,0.0,0.2222222222222222,-0.7077777777777777,0.7315758567382686,0.6524309326885788
28,Andrey Rublev,Novak Djokovic,00:30:31,1,7,42,0,0,3,3,0,2,2,1,2,19,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.297,6.083,3,0.9518830065192552,3,1,1,103,1054,-0.170705987597792,0.003386096739199,0.1611089495765852,-0.4228392110028771,-0.5721959153303959,0.5535000000000001,-0.5535000000000001,1.4520198311622088,2.9599326340337075,-0.9375619392747724,2,0.9954642691502056,1,0.9954642691502056,0.8899999999999999,0.010481927710836168,0.0,0.21052631578947367,-0.6794736842105262,0.7301658657689272,0.6772497244758369
28,Andrey Rublev,Novak Djokovic,00:30:58,1,7,43,0,0,3,3,0,3,2,1,2,19,24,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.663,8.328,3,0.7055008620199773,4,0,0,103,1054,-0.55129776441562,0.0033856431391659,0.1043312231190012,-0.3216004889541233,-0.40721512972798,0.3337500000000002,-0.3337500000000002,-0.5894336686341592,-0.6538566603110942,-0.6098062677871136,1,0.7944101411056765,2,0.7944101411056765,0.3400000000000001,0.12619565217391318,0.0,0.2,-0.14000000000000007,0.6887774881013028,0.677031044082904
28,Andrey Rublev,Novak Djokovic,00:32:51,1,8,44,0,0,3,4,0,0,1,1,1,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.847,4.503,1,-0.033645571477856,4,0,1,103,1054,-1.0079133172292432,0.0033851895999001,0.0600866501740076,-0.8267565134667925,-0.6883071141062611,-0.8280000000000001,0.8280000000000001,-0.5385037452106931,-0.6535315463646006,-0.229308508663843,1,0.9196875349236634,2,0.9196875349236634,0.1299999999999999,0.08380434782608695,0.6666666666666666,0.0,0.5366666666666667,0.7149784345101847,0.6767754074991882
